FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,geom,couleur
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c55,2020-12-16T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c54,2020-12-16T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c53,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c52,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c51,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c50,2020-12-15T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,3,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4f,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4e,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4d,2020-12-15T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4c,2020-12-14T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,3,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4b,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c4a,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c49,2020-12-14T10:00:00,5,Moyen,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,5,0,POINT (147878.22420658765 6837175.794037035),#FFFF00
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c48,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c47,2020-12-14T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c46,2020-12-14T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,4,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c45,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c44,2020-12-13T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c43,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c42,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c41,2020-12-13T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c40,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3f,2020-12-13T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3e,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3d,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3c,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3b,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c3a,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,3,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c39,2020-12-12T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c38,2020-12-12T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c37,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,0,0,0,0,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c36,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,0,0,0,0,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c35,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,0,0,0,0,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c34,2020-12-11T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,0,0,0,0,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c33,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,0,0,0,0,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c32,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,0,0,0,0,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c31,2020-12-11T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),0,0,0,0,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c30,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2f,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2e,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2d,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2c,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2b,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c2a,2020-12-10T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c29,2020-12-09T10:00:00,2,Très bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,2,2,0,POINT (269153.2682993477 6832824.934141148),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c28,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c27,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,1,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c26,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,2,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c25,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c24,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c23,2020-12-09T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,2,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c22,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,2,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c21,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c20,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,2,2,0,POINT (269153.2682993477 6832824.934141148),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1f,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,1,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1e,2020-12-08T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1d,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,2,2,0,POINT (229772.04043578357 6768639.926683848),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1c,2020-12-08T10:00:00,2,Très bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1b,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c1a,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,3,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c19,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c18,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,3,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c17,2020-12-07T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c16,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),3,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c15,2020-12-07T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c14,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c13,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c12,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,3,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c11,2020-12-06T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c10,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0f,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,3,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0e,2020-12-06T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0d,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0c,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0b,2020-12-05T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c0a,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c09,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c08,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c07,2020-12-05T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c06,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c05,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c04,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c03,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,3,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c02,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c01,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2c00,2020-12-04T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bff,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bfe,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bfd,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bfc,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bfb,2020-12-03T10:00:00,2,Très bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,2,2,0,POINT (269961.1106939723 6746307.8992528645),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bfa,2020-12-03T10:00:00,2,Très bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,2,0,POINT (349555.0070453745 6789093.386528317),#5CCB60
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf9,2020-12-03T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf8,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf7,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,3,0,3,3,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf6,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf5,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf4,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf3,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf2,2020-12-02T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf1,2020-12-01T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bf0,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,3,3,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bef,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,3,3,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bee,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bed,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bec,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,2,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2beb,2020-12-01T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2bea,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,3,0,2,4,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be9,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,3,4,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be8,2020-11-30T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,0,2,5,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be7,2020-11-30T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,0,3,3,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be6,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,4,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be5,2020-11-30T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,3,0,3,4,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be4,2020-11-30T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,2,5,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be3,2020-11-29T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be2,2020-11-29T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,2,4,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
ind_bretagne_agglo.fid--15c6355_177b9fde18d_-2be1,2020-11-29T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,2,3,0,POINT (147878.22420658765 6837175.794037035),#99E600
